average_rating,author_id,text_reviews_count,name,ratings_count
3.92,254412,721,Alexis Deacon,3789
4.12,3012988,5055,Robert Graves,120902
4.18,11193,1526,Joe Simpson,42792
4.06,32590,27856,Anthony Horowitz,533736
3.95,63222,1121,Joshua Dysart,12419
3.89,398805,1739,Paul Azaceta,20572
4.11,13661,20571,Victor Hugo,773972
3.81,29821,303,Marc Cerasini,3420
3.89,264571,321,John Rogers,4794
3.73,14109344,54,Andrea Di Vito,406
3.92,908931,291,Denis Medri,4328
3.63,486439,359,Horacio Domingues,3406
3.94,7378591,27,Juanan,233
4.14,411766,151,Guido Guidi,2394
3.89,14117172,21,Vincente Alcazar,203
3.81,5989304,64,Nacho Arranz,459
3.73,4845,13238,Kevin J. Anderson,362134
4.15,4785,26494,Alexandre Dumas,1002446
4.12,13265,5210,Alex Ross,158776
3.2,3178743,50,Cezar Razek,263
4.06,72451,18484,Jonathan Maberry,179825
3.82,54069,4566,Denise Mina,45612
3.91,82570,6757,Gregg Hurwitz,58573
4.27,137902,128447,Richelle Mead,2639350
3.8,214879,813,Jacques Tardi,8252
4.16,61385,5424,David Aja,88948
4.17,3193036,3583,Annie Wu,43021
3.61,980876,122,Esteve Polls,665
3.82,4361765,936,Owen Gieni,7304
3.96,48557,10362,Chelsea Cain,103129
3.94,10305,13542,Geoff Johns,235653
3.94,37507,4948,Ivan Reis,86497
3.92,631030,3106,Joe Prado,49335
4.0,57742,3632,Gary Frank,57575
3.92,12762,3489,Phil Jimenez,69523
4.0,12754,3078,Ethan Van Sciver,54603
3.63,15510439,179,Matt Santorelli,861
3.74,17799,1000,Don Pendleton,21325
3.71,1154,358,Patrick O'Donnell,3752
3.3,202248,1260,Sara Craven,11814
3.74,432,35952,Ayn Rand,734802
3.91,10303,5991,Stan Lee,78061
4.06,10298,1216,Steve Ditko,15030
4.04,5770,1713,Ian Edginton,65985
3.66,4452981,14,Beroy,53
4.13,19710,507,Chris Ryall,21915
3.48,7057455,111,Drew Moss,566
3.85,10473,1545,Tony Lee,15690
4.24,24684,1362,Ryan Stegman,37312
3.77,234789,102,Tom Brennan,621
3.93,2689,4607,J. Michael Straczynski,93945
3.8,16889607,1,Tyler Kirkham,5
3.8,16889608,1,Jay Leisten,5
3.8,16889609,1,John Starr,5
3.8,16889610,1,Ron Garney,5
4.07,755882,2352,Ashley Spires,15119
3.51,285621,190,Nicolas de Crecy,1322
3.69,4462369,7518,William S. Burroughs,174823
3.94,357601,9641,Rachel Hartman,77065
4.06,11446,3554,Tedd Arnold,40563
3.57,93096,70,Brandon Choi,880
4.24,61388,8464,Tim Sale,261625
3.84,5328799,708,Christopher Sebela,7493
3.79,61908,730,Ariel Olivetti,11328
3.5,3345,16857,Joseph Conrad,450865
4.04,12479,10029,Timothy Zahn,273018
3.75,1002230,19,Rocco Versaci,84
3.7,398110,901,Nick Kyme,15976
3.89,17729,2083,Graham McNeill,45036
3.93,162936,3670,Chris Roberson,56617
3.98,27075,2693,Gahan Wilson,37979
4.25,62157,489,Robert Alter,4269
3.99,12736,11390,Mark Millar,243529
3.75,61330,2929,Adam Kubert,49191
3.77,12584,7948,E.L. Doctorow,86372
3.87,57858,1816,Clay Griffith,11499
3.88,1656,1760,Susan Griffith,11128
4.04,169487,2476,James Marsters,13208
4.09,8914,2926,Terry Moore,48477
3.84,1025714,2101,Derek Fridolfs,30316
4.17,53980,629,Mike Raicht,8698
3.63,75569,208,Matthew Smith,1480
3.86,2960198,42,Chris Fenoglio,388
3.96,747140,157,Troy Little,693
3.74,15011776,502,Andrew MacLean,3663
4.17,8136337,294,Nicholas Brendon,2933
4.21,109726,125,Michael Leunig,1113
4.11,227382,171,Asuka Katsura,7297
4.17,56083,1970,Jim Davis,59256
3.61,223989,181,Gordon Purcell,1518
3.79,20026,1150,Michael Atiyeh,15649
4.25,5276257,33,Larime Taylor,181
3.74,14459,1522,Ron Marz,20683
3.78,7956924,227,Laura Braga,2194
3.94,54937,929,Marc Silvestri,20149
3.95,151716,3024,Jonathan Luna,26416
4.0,7372180,2736,Sarah Vaughn,20790
3.85,33918,23086,China Mieville,232267
3.91,9355,77870,Dean Koontz,2055739
4.01,1412770,29,Alexis E. Fajardo,153
4.37,61368,2681,Mike Perkins,166037
4.02,7031121,1970,Mike del Mundo,16472
4.05,4261,3844,Allen Ginsberg,160588
3.7,9496,607,C.J. Henderson,4619
3.95,2238,32015,Isabel Allende,555682
3.64,941441,300041,Stephenie Meyer,8965876
4.26,10746,80149,Jim Butcher,1951176
3.2,8339178,8,Thilde Barboni,55
3.79,15975,2316,Edmund White,38775
3.64,2007,7166,Daniel Defoe,254365
3.87,8444548,32,Evangeline Neo,126
3.93,157900,13,Jeffrey A. Brown,88
4.06,30808,1682,Matt Groening,32990
3.05,14221230,9,Pauline Bardin,37
2.96,8342283,6,Edouard Bourre-Guibert,27
4.23,4242,486,Wilfred Owen,7030
3.94,348878,113786,James Dashner,1662907
4.09,96038,354,David Ives,5941
4.07,4174,31218,Sherman Alexie,297197
3.5,7272598,19,Olivier Morel,62
3.77,4630618,29,Mael,163
3.93,322402,602,Mark Chadbourn,9009
3.86,327493,1710,David J. Schow,28480
3.86,12535,5626,David Morrell,66212
3.99,18253,5470,Ramsey Campbell,95412
3.88,3912,5397,Christopher Fowler,44732
3.69,40383,1404,Mark Morris,12396
3.94,7710,4486,Christie Golden,85887
3.92,63199,240,Marco Palmieri,2679
3.88,43771,683,Robert Greenberger,10248
3.82,32643,1913,James Swallow,31917
3.75,133332,148,Geoffrey Thorne,1644
3.91,3135634,272,Jeffrey Lang,3723
3.94,2873209,234,Robert T. Jeschonek,2071
3.83,58125,848,Christopher L. Bennett,9146
3.71,171692,96,Jay Anacleto,717
3.47,135510,215,Brian Haberlin,1254
3.37,36734,1452,Emma Darcy,15652
3.61,4387419,8,Mattias Elftorp,51
3.77,9505,1117,Matt Forbeck,10206
4.1,4260,25026,Diana Wynne Jones,426309
3.78,133432,117,Yoichi Takahashi,1493
4.29,2881050,2036,Ai Yazawa,110432
3.17,4893506,4,Kerry Gamill,23
3.87,89525,457,Dennis Janke,14853
3.62,172770,1108,Joe Harris,9137
3.85,63764,768,Steve Rolston,11675
3.7,91115,2144,James Sallis,19023
3.99,843234,1276,John Barrowman,9679
4.0,999289,1143,Carole E. Barrowman,8416
4.03,10289,27799,Dennis Lehane,432244
4.48,145435,1482,Kentaro Miura,77129
4.44,42506,1045,Duane Johnson,80641
3.87,12757,869,Christopher J. Priest,12738
3.92,4537690,10,Larry Yakata,208
3.74,1833961,20,Don Kraar,309
4.39,264213,5502,Bryan Talbot,156516
4.26,9934,3842,Matt Wagner,106766
3.85,375496,415,Diana Schutz,3267
3.96,9937,679,Bernie Mireault,15672
4.32,4877205,213,David Owain Hughes,560
3.99,35010,872,Yvonne Navarro,15859
3.91,1073759,1387,Vanita Oelschlager,2168
3.38,91033,296,Michael Collins,2073
3.92,49680,936,Mia Couto,11408
4.38,803937,701,Tachibana Higuchi,45683
4.01,329974,153,Fumiyo Kouno,1224
4.07,3619,18207,Roger Zelazny,571514
4.08,12080,2037,Ralph Waldo Emerson,55544
4.18,378842,214,Elizabeth Carney,1245
4.25,2101598,237,Yuki Amemiya,12135
3.98,28083,6151,Stephen R. Lawhead,121091
3.64,25032,1055,Melanie Marks,15523
3.84,27206,9809,Nancy Holder,160137
4.11,12540,4873,Robert Bloch,123546
4.18,27318,12783,Jon Scieszka,296394
3.77,12034,3814,Carol Shields,61459
4.13,5609118,1558,Scholastic Inc.,31988
4.4,531927,75,Joe Colquhoun,870
3.71,18808,234,Davide Fabbri,2441
4.36,207961,1062,Hidenori Kusaka,30260
4.3,1846533,306,Satoshi Yamamoto,8465
3.93,10896,32750,Eoin Colfer,1149818
4.04,266721,4760,Matthew Holm,63498
4.17,610078,297,Yumiko Igarashi,4419
3.74,112080,2854,Fred Van Lente,31574
4.23,3961,33150,Alan Moore,1080884
4.3,55409,5175,Brian Bolland,153081
3.94,31779,1863,Alejandro Jodorowsky,25943
4.18,31795,1079,Milo Manara,30889
3.91,53529,980,Gardner F. Fox,18821
4.06,10992,3896,Alfred Bester,68645
3.92,61978,42,Don Cameron,595
3.92,61976,26,Joe Samachson,266
3.89,2796817,80,Jack Burnley,1059
3.85,3173001,32,Mort Meskin,118
3.77,80548,149,George Roussos,1047
3.57,2796816,2,Emil Gershwin,14
3.62,3173002,2,Sam Chiton,13
4.3,4105887,459,Nakaba Suzuki,10072
3.97,24009,8321,Meljean Brook,100982
3.86,5024453,47,Kaoru Ichinose,852
4.05,21982,10801,Alison Bechdel,127441
4.0,138207,6658,Deepak Chopra,126263
4.02,11349,46629,Debbie Macomber,636817
3.73,889752,2492,Al Ewing,22254
3.78,16599858,7,Aud Koch,32
3.96,2764419,1059,Christian Ward,10230
4.01,8730,29702,Naomi Novik,299897
3.97,8726,15311,Richard Matheson,265785
4.14,53793,6123,Geronimo Stilton,181716
4.04,5763607,4161,Scott Williams,104843
3.84,28055,3363,James Robinson,46864
3.59,167619,1049,Renato Guedes,11737
3.35,4952710,134,Jose Wilson Magalhaes,1573
3.74,1099224,209,Richard Donner,3855
3.66,1325471,574,Javier Pina,7174
4.06,61374,595,Pablo Raimondi,15501
3.59,1279160,1952,Jesus Merino,21418
3.96,2722,1160,Eric Wight,11512
3.9,398,1781,David Bach,21084
4.28,27372,13934,Kazu Kibuishi,158220
3.94,1730,17308,Umberto Eco,429798
3.97,311623,113,Takako Shigematsu,5134
4.05,2687,23680,Dan Simmons,446200
4.12,1041311,4298,Rene Goscinny,218975
4.09,26082,3184,Albert Uderzo,178276
3.82,11735,8109,Alan Dean Foster,177016
3.96,3242,17003,L. Frank Baum,450003
4.03,70542,277,Leonard Maltin,2677
3.73,48010,2290,Rob Williams,17897
4.07,15086,652,Barry Windsor-Smith,11575
3.59,17262,139,Katsu Aki,4340
3.75,172512,2210,Serena Valentino,16990
3.66,1139460,47,Rob M. Worley,363
3.67,2954208,26,Jason T. Kruse,145
3.34,355042,24,Stephen Phillips,178
4.27,1188418,77,YoYo,1072
4.14,15390,439,Tom Brevoort,6513
3.82,50040,2554,J.M. DeMatteis,31895
3.99,462231,60,Mike Kanterovich,782
3.78,14460,407,Terry Kavanagh,8628
3.64,161084,356,Tom Lyle,3825
3.64,130043,104,Steven Butler,1203
3.45,3391709,21,Harry Candelario,209
3.72,3126296,180,Phil Gosier,1053
3.96,286007,2794,Scott Hanna,58187
4.1,157004,337,Don Hudson,11914
3.35,3102164,39,Stewart Johnson,373
4.04,93095,1615,Ron Lim,30732
3.8,154162,314,Mike Manley,3810
3.69,31599,647,Al Milgrom,6408
3.88,150000,1519,Tom Palmer,18233
3.5,3138443,87,Tod G. Smith,896
3.73,2820757,682,Corinna Sara Bechko,4680
3.66,2820758,686,Gabriel Hardman,4895
3.78,54475,4895,Mike Resnick,66962
4.35,8564,644,Chie Shinohara,39767
3.86,61971,548,Sholly Fisch,6215
4.03,290437,260,Dario Brizuela,3172
3.94,7625163,10927,Tim LaHaye,507888
3.99,506740,64,Gina Biggs,687
3.62,861379,35,Yutaka Tachibana,681
3.88,55010,35,Scott Bukatman,607
4.18,1018547,994,Yoko Kamio,53211
4.18,6420321,839,Shen Wei Xie Zi,47996
4.19,8477,620,Yumi Hotta,25743
4.35,15577045,11975,Takeshi Obata,415219
4.23,3855799,29,Yukari Umezawa,1901
4.17,4719838,546,Magica Quartet,9924
4.21,685523,1520,Inio Asano,20910
3.78,8998,1581,Rick Geary,10778
3.73,7131556,51,Sean Fahey,207
4.88,7131562,4,Mauro Reifschneider,25
3.67,1900991,3,Ramon Salas,27
4.07,7214357,39,Adam Pruett,238
4.95,7131558,3,"Borja ""Borch"" Pena",21
3.97,4784204,547,Giannis Milonogiannis,5769
4.06,4897616,35,Pablo Peppino,239
3.94,93125,6054,Matthew Wilson,78336
3.78,903,14806,Homer,1072565
3.92,45103,5932,Gail Simone,70848
3.85,161079,993,Ken Lashley,18304
3.88,317625,4886,Cameron Stewart,61859
3.86,3174231,3977,Brenden Fletcher,29857
3.83,8529099,1500,Babs Tarr,10980
3.83,4395846,1667,Maris Wicks,11948
4.04,2350131,6165,Jared K. Fletcher,105923
3.96,184607,2205,Francis Manapul,27799
3.93,573149,2516,Brian Buccellato,34776
4.0,12753,539,Igor Kordey,12179
3.75,66180,77,Mary Labatt,592
4.09,62515,7,Erik Saltzgaber,289
3.62,25950,245,Teresa Southwick,2753
4.25,408864,1150,Norihiro Yagi,39832
4.42,150810,2990,Hiro Mashima,217973
4.0,113561,1240,Osamu Dazai,15200
4.15,15087,2051,John Bolton,109239
4.24,11496,92,Carolyn Larsen,414
3.69,823146,4536,Caitlin Kittredge,53887
3.93,3158020,55,Paola Mulazzi,572
3.97,3450068,84,Augusto Machetto,633
3.99,3450069,62,Giulia Conti,601
4.01,580494,11954,Jason Aaron,140602
3.49,40987,779,Frank Tieri,7146
3.58,18016,1020,Ben Oliver,12311
4.14,98075,4533,Takeshi Miyazawa,61970
3.8,242350,1145,Chris Burnham,10297
3.57,972789,475,Stephen Segovia,3910
3.86,5399240,457,Michael Ryan,8319
3.77,111012,2688,Victor Gischler,29822
3.94,93208,1777,Rob Liefeld,44387
3.94,20024,785,Brian Ching,11695
3.58,1832992,19,Palle Schmidt,104
3.72,24827,3283,David Wellington,43081
3.96,52982,127,Shane Lacy Hensley,2489
3.91,3456441,2066,Julie Maroh,19048
4.05,545,38881,Neal Stephenson,634477
3.8,16201,6142,Niccolo Machiavelli,205487
3.92,213936,1332,Nick Abadzis,11346
3.79,1042709,671,Elena Casagrande,5840
3.85,7953910,232,Arianna Florean,2485
3.7,123874,107,David Chauvel,865
3.75,4513808,98,Enrique Fernandez,581
3.97,14085,2849,Dan Savage,29234
3.99,10665,5499,Gertrude Chandler Warner,222254
3.83,6062,440,Anita Ganeri,3461
3.83,7921570,121,Youko Nogiri,1383
3.78,213510,1029,Jackie Kessler,10470
3.94,5063312,89,Kim Kang-Won,3975
3.72,1407244,121,Richard Kelly,1300
4.23,2927166,213,Kaoru Tada,4577
4.15,4409743,129,Duo Tian kaoru,2000
3.67,2927167,14,Arika Kuga,153
3.64,12863,1833,Antony Johnston,17802
4.14,290375,2317,Gustave Dore,121592
4.04,135564,379,Mitsuba Takanashi,17030
4.16,410653,6693,Astrid Lindgren,274832
3.75,14465,1680,Koji Suzuki,23291
4.38,5117,14531,Art Spiegelman,404718
4.0,868,8286,Tracy Hickman,533965
3.89,2715,33000,Michael Chabon,378554
4.3,9873145,94,Shawn Kittelsen,1206
3.84,4227720,1515,Dexter Soy,17227
3.87,1007397,264,Derec Donovan,4886
4.21,4342215,80198,Marie Lu,805742
3.67,17152,9476,Chuck Wendig,63044
3.85,192000,1584,Luke Ross,25748
3.88,11045,390,Christopher Hart,4372
3.75,20719,410,Gene Simmons,3816
3.37,147246,2371,Deborah Levy,16785
3.87,7577,45639,Anne Rice,1702178
3.95,55830,3538,Aaron Johnston,70556
3.84,15613160,159,Melissa Jane Osborne,556
3.96,4708517,1764,Veronica Fish,12420
4.17,3879134,241,Tim Foley,1442
4.17,1922044,547,Scott Wegener,7556
3.81,41796,449,Tiziano Sclavi,13091
3.68,2302368,521,Angelo Stano,10079
3.63,74224,367,Cari Meister,2226
3.57,10773421,165,Vanesa Del Rey,1086
3.95,25355,33602,Anthea Bell,644839
3.76,87149,1041,J.B. Priestley,14832
3.78,31253,478,Jake T. Forbes,7957
3.68,203791,447,Chris Lie,4350
3.38,1414965,6,Jacy Nova,39
3.38,1414964,6,Nick Nova,39
3.37,1574455,4,Massive Brain,30
3.72,17554,1344,Leanne Banks,21713
3.66,1479015,26599,'Hmd khld twfyq,357916
4.12,8588,9785,Raymond E. Feist,679046
3.96,16218,41809,Christopher Moore,606882
3.88,24599,2279,Ben Templesmith,44069
4.06,5830458,547,Junko,7278
4.1,15143741,284,diyunZi,4895
3.81,71081,1097,Miyuki Miyabe,9468
3.85,329097,126,Marc-Antoine Mathieu,1224
3.85,1403046,316,Martin Powell,2298
4.13,2808576,4390,Lee Loughridge,61260
3.86,43626,16692,Jonathan Kellerman,383299
3.56,18357,615,Jennifer Traig,4761
4.04,60633,1715,Barbara McClintock,12469
3.65,56125,793,John Vornholt,16683
3.36,5724950,129,Sharon Emerson,531
3.5,5830722,208,Renee Kurilla,897
4.09,198837,8380,Peter H. Reynolds,113063
3.05,9759555,8,Didi Hatcher,40
3.96,209,1741,Terry Jones,43351
3.98,6076026,2631,Saki,25921
3.93,4764,39525,Philip K. Dick,793552
3.81,58070,90,David Anthony Kraft,918
3.9,35400,1746,John Buscema,24513
3.78,61915,44,Mike Vosberg,537
3.73,1953433,12242,Richard Castle,141532
4.06,85232,2941,Jarrett J. Krosoczka,35826
3.99,7092509,43,HaccaWorks*,400
3.9,8756723,39,Nanao,308
3.89,3061412,621,Yoshiki Tonogai,9128
3.95,2887475,271,Rob Shapiro,850
4.27,6421711,209,Syun Matsuena,8032
3.97,12476,8950,Joe Haldeman,175696
3.48,1048380,39,D.J. Arneson,261
4.09,104277,252,Darcy Pattison,802
3.85,10310,368,Tom Peyer,7576
3.66,411842,51,Hart Seely,367
3.57,31126,810,Roy Blount Jr.,4533
3.77,5784335,244,Hermann Huppen,2807
3.79,188981,1405,Ben Greenman,9209
4.1,191938,1969,Steve Pugh,34388
3.75,127899,839,Leonard Kirk,14254
4.21,1303519,403,Meredith Gran,6082
4.31,14756566,1650,Thea Stilton,48065
4.32,435477,31599,Shel Silverstein,2263221
3.93,58846,7704,Laurie Faria Stolarz,113375
4.31,386923,317,Riichiro Inagaki,19793
4.42,386922,1811,Yusuke Murata,65443
3.92,2897630,1959,Johann David Wyss,86784
3.82,261651,112,Nicolas Jarry,928
3.7,1113079,4,Wayne Osborne,30
3.85,48355,3132,Brian Evenson,28531
3.79,1141632,40,Didier Quella-Guyot,253
3.84,3365856,28,Thierry Jollet,203
4.16,4402,8309,Miguel Ruiz,161676
4.37,147221,1264,Takehiko Inoue,47265
4.38,28223,60,Bill Wilson,1151
3.56,308308,111,Malcolm McLaren,877
4.05,762707,27501,S.E. Hinton,755535
4.11,4017682,106,Abel Lanzac,1232
4.0,44678,301,Christophe Blain,3694
3.79,3234624,2346,Edward Gauvin,16055
3.96,484766,348,Reinhard Kleist,2245
3.59,92149,3148,Matthew Sturges,45985
3.84,9245133,355,Dave Justus,3425
3.84,283870,329,Eric Nguyen,3877
4.0,101286,656,Mick Foley,13675
3.84,1037775,14,Alexis Nesme,170
3.77,70556,579,Peyo,8805
4.01,125744,1233,Rafael Marin Trechera,6871
4.23,8979,6981,Patrick Robinson,80957
3.92,89463,1690,John Wagner,23967
4.15,54919,847,Carlos Ezquerra,24649
3.91,16007273,9,Arvind David,74
4.13,417154,112,Brendan Cahill,1363
3.92,6071848,153,Livio Ramondelli,1635
3.78,50043,193,Mike Ploog,1568
3.84,4089389,58,Marito Ai,1136
3.5,86756,2981,Carole Mortimer,30757
4.31,5847865,545,Luo Guanzhong,7417
3.82,617206,42,Justin Green,303
3.8,89393,3678,Greg Pak,44541
3.64,4312009,1614,Mahmud Asrar,16123
3.47,43248,732,Ron Goulart,9265
3.94,54926,3968,Amanda Conner,39591
3.99,54927,7130,Jimmy Palmiotti,112908
3.82,27078,1614,David Byrne,17292
4.09,145413,274,Stan Goldberg,3473
3.71,18452,384,John A. Keel,3613
3.91,826325,192,Richard Pace,1934
3.82,52925,390,Troy Nixey,7269
4.34,3067498,623,Takahiro Arai,13093
3.73,157771,257,Kyle Hotz,3269
4.06,66497,1691,Eric Powell,33282
3.8,7049026,478,Dan Brown,5155
3.86,204999,375,Dave Ross,7620
3.74,2903654,202,Stefano Martino,2578
3.89,5622845,202,Kotaro Isaka,2449
3.79,4384791,70,Shane Clester,497
3.88,1011,1766,Aristophanes,62863
4.13,5737121,6152,Kurtis J. Wiebe,65189
3.9,3457152,975,Tess Fowler,8055
3.88,32598,4039,Keith Giffen,72306
3.84,61383,991,Ty Templeton,9412
3.84,55795,1014,Bill Mantlo,11078
3.97,17730,272,Roger McKenzie,4089
3.84,17732,1017,David Michelinie,14595
4.19,12740,5114,Klaus Janson,191165
3.83,5768525,125,John Smith,1223
3.75,59059,785,Leah Moore,6637
3.79,205562,665,John Reppion,5183
4.02,479121,165,Colin MacNeil,1972
4.13,1069006,97997,C.S. Lewis,4509443
3.72,7780181,649,John Gregory Betancourt,17918
3.98,600,10293,Robert T. Kiyosaki,276977
4.0,35864,1262,Norman Spinrad,24439
4.06,59749,10140,Chris Riddell,108244
3.75,61911,1748,Justin Gray,21777
3.72,699829,253,Fabrizio Fiorentino,2996
3.67,9875967,78,Chris Wyatt,428
3.78,69751,579,Roger Robinson,12530
3.92,96906,268,Enki Bilal,6094
4.09,12328,3336,Jeremy Robinson,40198
3.7,144434,207,Carl Bowen,2790
3.82,133838,1578,Tim Waggoner,13118
3.68,446630,294,Miriam Katin,2091
3.94,19405,6026,Thomas Mann,113631
3.83,7265145,3557,Marguerite Bennett,28683
3.88,5369,2166,Richard A. Knaak,105403
3.68,7545706,8,Jae-Hwan Kim,192
3.99,4116132,985,Jiro Taniguchi,10935
3.66,2116013,11,Chad Helder,70
3.65,97045,3277,Scott Nicholson,29035
3.82,283369,2519,Kealan Patrick Burke,13246
3.9,145792,453,Lee Thomas,1937
4.0,30313,556,Satoshi Kitamura,3042
4.23,4747040,655,Fabio Celoni,8016
4.13,5773381,1192,Mirka Andolfo,12289
3.7,5591985,102,Pedro Rodriguez,394
3.55,113404,85,Ted White,512
3.99,38492,1186,Craig Kyle,28522
3.69,196969,292,Larry Stroman,3688
3.96,424320,781,Mike Choi,15510
3.88,617162,1205,Sonia Oback,18555
3.93,3400429,3805,Joe Caramagna,61857
3.82,54930,1015,Clayton Crain,16779
4.07,93094,6937,John Layman,107284
4.12,16658071,5040,Rob Guillory,83434
3.96,12692,8357,Diana Palmer,183188
4.13,6112628,153,Georgia Ball,1101
4.12,2067598,881,Amy Mebberson,7182
4.21,7415,7627,Harlan Ellison,147267
4.17,20852,2679,William W. Johnstone,49868
4.2,1049310,1461,J.A. Johnstone,21852
4.1,454774,3839,Fabio Moon,37340
4.07,313357,4546,Gabriel Ba,58312
3.58,117403,145,John Ridley,1775
4.25,3873,10688,Mikhail Bulgakov,229901
4.21,21618,20185,Raina Telgemeier,247139
3.72,2578,28557,Jonathan Franzen,331121
3.85,16147,3621,Harry Harrison,107068
3.89,36764,1934,Andrew Vachss,33760
3.6,14,592,Mark Watson,5991
4.19,8476,6942,CLAMP,401389
3.31,418557,83,Greg Cook,297
3.9,8314502,785,Paul Smith,13944
4.3,61913,1602,Mary Jo Duffy,61313
3.84,23144,992,Scott Edelman,15763
4.07,15084,501,Dave Cockrum,8575
4.05,40749,1892,Brent Anderson,40256
3.68,2857658,22,Ken Landgraf,173
3.98,131303,3167,Dan Green,51154
3.97,135759,129,Charles Alexander Eastman,1255
3.83,9876,3746,John Milton,129561
3.67,563861,65,Frank Santoro,428
4.38,60,1325,Gary Russell,54776
3.98,20561,7017,F. Paul Wilson,121614
4.03,5237,11227,Hunter S. Thompson,406099
4.03,7201383,6,Ichihara Yukino,74
4.06,4669075,8,Gregory Mackay,35
4.28,61939,1312,Mark Cotta Vaz,640122
3.7,16388,1007,Annie West,8198
4.06,8080,11905,Michael Morpurgo,124699
4.05,28756,7455,John Marsden,166970
4.09,249141,583,Ema Toyama,25088
4.16,1356344,40,Masami Morio,309
4.03,6941,11812,Peter Straub,336123
3.84,45645,2404,Sherwood Anderson,30643
4.23,3960,4956,David Lloyd,254781
4.09,5244478,9544,Robert McCammon,144477
3.91,12534,12742,Larry Niven,393696
4.29,710888,772,Christian Cameron,12420
3.88,8178928,673,Alyssa Wong,2505
3.9,594966,4021,Gerry Duggan,45661
3.92,63766,1085,Mike Hawthorne,13046
4.28,16965,6662,Tony Moore,233725
3.86,741170,108,Dan Spiegle,1243
4.07,1171163,838,Max Brallier,4658
4.01,8829133,79,Rachel Maguire,331
3.7,3400079,4900,Genevieve Valentine,28822
3.97,3372257,3061,Steve Wands,25332
4.04,34575,371,Gustavo Adolfo Becquer,9275
3.86,45898,7426,Sarah Morgan,56163
4.02,467,17,Richard Hollis,694
3.86,62103,211,Federica Manfredi,2116
3.99,174203,194,Jean-Michel Charlier,4710
4.05,5449827,1289,Moebius,20276
4.26,12425,38419,Robert Kirkman,904270
4.3,16962,22484,Charlie Adlard,492977
4.29,16966,19022,Cliff Rathburn,435855
4.39,2871121,21,Motoka Murakami,131
3.87,2834177,1251,David Gaider,17704
3.94,535923,1650,Alexander Freed,13283
4.19,645128,273,Brenda W. Clough,6989
3.84,113942,2309,Howard Waldrop,24298
3.78,541994,1340,Chris Beckett,9944
3.76,162927,1972,Paul Di Filippo,21864
4.1,127945,316,Terry M. West,995
3.91,3447947,6540,Emily Carroll,47105
3.85,80974,853,Marie-Louise Gay,5171
3.81,32252,639,Lynn Abbey,35153
3.84,229812,1038,Dustin Weaver,13939
3.73,11528,1358,Gareth Hinds,18331
3.81,10295,2057,Len Wein,26488
4.06,70310,1540,Guy Davis,28142
4.33,2766469,9575,Rachel Renee Russell,200511
4.13,13188,88,Dik Browne,1186
3.39,29593,12561,Megan Abbott,86537
3.77,93149,352,Jason Lethcoe,1959
4.14,901345,243,Amy Corzine,4267
3.88,334402,100,John M. Burns,1040
3.71,713955,67,Terry Wiley,383
3.94,4795659,606,Rampo Edogawa,5007
4.16,219215,562,Hugo Pratt,11116
3.9,4844,2372,Ed Gorman,39551
3.77,2022448,487,Ralph Tedesco,7102
3.4,183760,1847,Sheila Heti,12883
4.04,3391963,279,Jess Fink,2226
