work_id,book_id
91962,"[95395, 23483081]"
91963,"[95396, 962149]"
91967,"[11545242, 95400]"
91968,[95401]
91969,"[95434, 10786894, 95402, 14477369, 1791067, 30334652]"
91970,"[29331762, 95403]"
91971,"[976125, 9761877]"
91972,"[976121, 95405]"
91974,[95407]
91975,"[10300172, 95408, 29243140, 28762821, 598639]"
91976,[95409]
91977,[95410]
91978,[95411]
91979,[95412]
91980,[95413]
91981,[95414]
91983,[95416]
91984,"[9606909, 95417]"
91985,"[95418, 7352662]"
91986,"[95419, 29584613, 12750465]"
91999,[95432]
92000,[95433]
92002,[95435]
92007,[95440]
92047,[95493]
92330,[95797]
92538,[96008]
92706,[96186]
92722,"[6202310, 96202]"
92947,[96429]
92987,"[23241664, 96476]"
93280,[96779]
93286,[96785]
93287,"[11203822, 96786]"
93288,[96787]
93296,[96795]
93304,[916802]
93306,[96805]
93311,[96810]
93314,[96813]
93317,"[6090974, 96816]"
93322,"[96821, 564245]"
93335,[29560452]
93363,[96862]
93408,"[96908, 19567410, 8466869]"
93543,[97045]
93545,[97047]
93548,[97050]
93549,[97051]
93550,[97052]
93974,"[6387938, 10351522, 15699364, 97486, 593178, 603250, 18915976, 18246089, 8640250, 31126367, 10911329]"
94011,[97523]
94023,[97535]
94073,[97585]
94452,[97994]
94454,[97996]
94455,[97997]
94456,"[461074, 97998]"
94457,[97999]
94463,[18893822]
94464,[98006]
94465,[98007]
94467,[98009]
94469,"[461071, 98011]"
94470,[98012]
94474,[18893820]
94475,[18893833]
94478,[98020]
94480,[98022]
94784,[98327]
94863,"[98408, 13409965, 1022583]"
94908,[98454]
94909,"[6376277, 98456]"
95894,[99468]
95988,"[15979977, 99564]"
96467,[100054]
96480,[100067]
96507,"[8673932, 100094, 100095]"
96792,"[749379, 100387]"
96793,"[749373, 100388]"
96794,"[415694, 100389]"
96943,[100544]
96952,[100553]
96953,[100554]
96954,[100555]
96955,[100556]
96957,[100558]
96958,[100559]
96977,[100578]
96979,[100580]
96980,[100581]
96981,[100582]
96982,"[20525809, 611140, 100583, 1029972]"
96984,[100585]
97021,[100623]
97108,[100712]
97110,[100714]
97119,[100723]
97122,[100726]
97133,"[18323096, 13360158, 72111, 72116, 10645430, 10746919]"
97134,[100738]
97136,[100740]
97138,[100742]
97142,[100746]
98455,[102115]
98474,[102134]
98575,[102236]
98648,"[821810, 102320]"
98650,[102322]
98654,[102326]
98657,[102329]
98766,[102440]
98784,"[1903026, 7886750, 102458, 13613934, 2709680, 15990671, 18857241, 28593529, 13628648, 423114]"
98785,"[423104, 9843399, 19081142, 18192715, 102459, 929181]"
98790,[102464]
98791,[102465]
98792,[102466]
98815,[102489]
98817,[102491]
98818,[102492]
98820,[102494]
98821,[102495]
98823,[102497]
98937,[102616]
98977,[102658]
99188,[102879]
99211,[102902]
99212,[102903]
99213,[102904]
99257,"[24790537, 1835660, 102954]"
99258,"[1835661, 28429851, 102955, 25243225]"
99260,"[196370, 20562737, 102957, 23807904]"
99261,"[17303931, 25243304, 1835662, 102958, 20519159]"
99279,[102976]
99311,[103008]
99332,"[17448901, 103029]"
99365,"[3623807, 103069]"
99374,"[103078, 4518100]"
99404,"[103108, 1298873]"
99407,"[8577498, 18925493, 16110302, 12814535, 6438151, 25777390, 103111, 878861, 18744079, 1161536, 1191166, 21420457, 13365187, 17904111, 20406362, 13409690]"
99608,[103318]
99834,[103546]
99837,[103549]
99909,[103621]
99916,[103628]
99918,[103630]
99919,[103631]
99921,[103633]
99923,[103635]
99924,[103636]
99925,[103637]
99933,[103645]
99937,"[103649, 279186]"
99942,[103654]
99944,"[103656, 13152058]"
99946,"[1529808, 103658]"
99947,"[103659, 1717676]"
99955,"[7973573, 103667]"
100144,[103860]
100201,[103917]
100264,[103980]
100315,[104036]
100853,[104602]
101009,[104760]
101010,[104761]
101610,"[1184732, 105398, 408597, 6605087]"
101904,"[1014741, 105721]"
101905,[105722]
101907,"[10810665, 105724, 29086531, 1781397]"
101908,"[6251560, 105725, 30312484, 3101300]"
101930,"[105749, 1347330, 347937]"
101965,"[18527356, 105784]"
102039,[105858]
102040,[105859]
102041,"[105921, 22812136, 105860]"
102042,"[1304291, 105861, 9915293]"
102044,"[105863, 13526220, 25029100]"
102045,"[105864, 429228, 22334014, 7761760, 2851647]"
102046,[105865]
102047,[105866]
102049,"[105868, 34330558]"
102050,[105869]
102051,[105870]
102052,"[105871, 28429146]"
102053,[105872]
102055,"[28052316, 25066809, 105874, 30294560]"
102056,"[105875, 28328845]"
102057,[105876]
102059,[105878]
102060,"[22812135, 12988139, 105879]"
102061,"[105880, 12988138]"
102062,[105881]
102064,[105891]
102071,"[27251046, 25066808, 30089905, 32878451, 105890]"
102073,[105892]
102074,[105893]
102075,[105894]
102077,[105896]
102079,"[34330547, 105898]"
102080,"[105899, 575110]"
102081,[105900]
102085,[105904]
102086,[105905]
102087,[105906]
102088,[105907]
102089,[105908]
102090,"[22334015, 105909, 11398721]"
102091,"[13456193, 105910, 926742]"
102094,[105913]
102095,[105914]
102096,"[30070023, 105915, 21984785]"
102099,[105918]
102101,"[15855175, 105920, 18876944, 18892421, 6639775, 13641305, 8449705, 17287423, 17881589]"
102104,[105923]
102106,"[12305357, 105925]"
102110,"[105929, 635378]"
102111,[105930]
102112,"[19469076, 105931]"
102113,[105932]
102118,"[429229, 222376]"
102119,[105938]
102120,[105939]
102122,"[5641048, 105941]"
102124,[105943]
102125,[105944]
102127,[105946]
102130,[105949]
102139,[105958]
102140,"[105959, 17907523]"
102141,"[105960, 23235038]"
102143,[105962]
102144,"[105963, 16046211]"
102147,"[105966, 29973852, 25319028, 28401696]"
102150,"[18744120, 18756096, 17310690, 105969, 105945, 22586985, 27209254, 12132968]"
102153,[105972]
102154,"[16110284, 19231061, 18808483, 17313352, 13420147, 1782150, 27855833, 105973, 10468892]"
102207,"[16149411, 27152882, 106031]"
102208,[106032]
102209,"[23093371, 106033, 13632621]"
102210,[106034]
102211,[106035]
102212,"[19298930, 106036]"
102213,[106037]
102214,"[106038, 6732357]"
102215,[106039]
102216,[106040]
102217,"[13571772, 106041, 18751824, 10403261, 6114513, 106052]"
102218,[106042]
102221,"[106045, 1005107]"
102226,[106050]
102227,"[106051, 12373664]"
102229,"[106053, 106056]"
102230,[106054]
102234,"[3316487, 106058]"
102235,[106059]
102238,[106062]
102239,[106063]
102240,[106064]
102241,[106065]
102291,"[2074301, 106115]"
102326,"[7621263, 1409186, 21556019, 15772374, 18873709, 106151, 35106768]"
102498,[106332]
102976,"[106837, 7928890]"
102982,"[7698324, 16067688, 106843]"
102997,"[381246, 21532172, 18942263, 106859, 1077521, 36317053]"
102999,"[106861, 1409169, 9974970, 5642469]"
103003,[631789]
103111,[106978]
103112,[106979]
103113,"[18809754, 106980]"
103115,[106982]
103116,"[106983, 34404170]"
103118,"[10996082, 3430170, 196379, 664149]"
103119,"[196377, 106986]"
103120,[106987]
103121,"[7315190, 755529, 25935060, 106988]"
103122,[106989]
103124,[106991]
103125,"[106992, 35686455]"
103126,[106993]
103129,[106996]
103130,[106997]
103131,[106998]
103132,[106999]
103133,[107000]
103134,"[107001, 962124, 12808320]"
103143,[107011]
103146,"[278884, 107015]"
103149,[107018]
103151,"[107020, 3115273]"
103154,[107023]
103156,[107025]
103157,"[107026, 5826489]"
103158,[107027]
103160,[107029]
103161,[107030]
103163,"[2328646, 18748662, 107032]"
103164,[107033]
103165,[107034]
103166,[107035]
103167,[107036]
103168,[107037]
103169,"[1481979, 107038]"
103171,[107040]
103173,[107042]
103180,[107049]
103184,[107053]
103185,[107054]
103186,"[107055, 7830472]"
103187,[107056]
103188,[107057]
103191,[107060]
103192,[107061]
103195,"[107064, 21219574]"
103196,[107065]
103197,"[10259109, 1944250, 107066]"
103207,[107076]
103210,[107079]
103212,"[13423869, 107081, 9144340]"
103213,"[30312966, 107082, 724336]"
103214,[107083]
103219,[107088]
103225,"[107094, 1246003]"
103226,[107095]
103227,"[4943710, 107096]"
103230,[107099]
103231,[107100]
103233,[107024]
103234,[107103]
103235,[107104]
103240,[107109]
103241,[107110]
103242,"[6647010, 107111]"
103243,[107112]
103244,[107113]
103245,[107114]
103246,[107115]
103248,"[12369278, 3104787, 107117]"
103249,[107118]
103250,[107119]
103251,[107120]
103253,[107122]
103254,"[107123, 17137644]"
103256,[107125]
103257,[107126]
103259,"[7190656, 107128, 13551511]"
103260,[107129]
103261,"[107130, 18197234]"
103262,[107131]
103268,[107137]
103271,[107140]
103272,[107141]
103273,[107142]
103274,"[3451234, 107143]"
103275,"[29976721, 13228443, 107144]"
103276,"[107145, 771757]"
103281,"[33405618, 107150, 15699113]"
103282,[107151]
103284,"[1481975, 107153]"
103285,[107154]
103290,"[626604, 107159]"
103292,[107161]
103293,"[3508753, 107162]"
103295,"[107164, 7761917]"
103296,[107165]
103297,[107166]
103298,"[1309276, 6407294, 107167]"
103299,"[107168, 6876268]"
103300,[107169]
103509,"[13029581, 107398, 107397]"
103510,"[16107412, 15894965, 107399]"
104137,[108058]
104144,[108065]
104248,"[22728949, 108176]"
104845,[108794]
104846,[108795]
104849,[108798]
105278,"[109246, 29470141]"
105279,[109247]
105281,[109249]
105670,"[4447174, 1402237, 109648]"
105673,"[77281, 109652]"
106153,"[1011362, 110143]"
106160,[110150]
106165,[110155]
106166,[110156]
106167,[110157]
106168,"[110158, 7130591]"
106169,[110159]
106171,"[110161, 13611625]"
106172,[110162]
106174,[110164]
106175,[110165]
106177,[110167]
106405,"[1736815, 25336739, 8509693, 110418, 7225380]"
106480,[110495]
106482,[110497]
106645,[110660]
106850,"[110918, 337040]"
107107,[111196]
107164,[111262]
107165,[111263]
107395,[111508]
107418,[111532]
107699,"[23285815, 28687715, 1928689, 9584800, 13618143, 23352348, 788176, 9706445, 7494253, 8206017, 18340416, 54741]"
107796,[111933]
108629,[112821]
108798,"[3422308, 112995, 12979036]"
108851,[113049]
108852,[1868571]
109410,[113638]
109841,"[114073, 6913002]"
110401,[114658]
110413,[114670]
110423,[114680]
110599,"[6467715, 114857, 1120824]"
110600,[114858]
110601,[114859]
110602,"[10439054, 26521561, 22847511, 114860]"
110605,[114863]
110607,[174531]
110608,[114866]
110708,"[114967, 18206659, 7928479, 5892680]"
111309,"[115586, 115585]"
111437,[115713]
111816,[116104]
111904,"[1432387, 116197]"
111929,"[8516036, 30759292, 1316660, 1623441, 1905786, 25874373, 854861, 116223, 18221041, 13445293, 2441411]"
112094,"[116398, 12195578]"
112104,[116408]
113293,[117681]
113294,[117682]
113295,[117683]
113684,[118102]
114188,[118613]
114209,"[118634, 13528710]"
114515,"[9242413, 7655895, 118944, 25710328, 9235706, 3354905, 18930927, 13454757, 954381, 1003419]"
114705,[119143]
114706,[119144]
114707,"[119145, 12987866]"
114709,[13615264]
114711,"[119149, 1925869]"
114720,[119158]
114723,[119161]
114724,[119162]
114727,[119165]
114733,[119171]
114739,[119177]
114757,[119195]
115009,[119453]
115051,[119499]
115053,"[119501, 22047165, 27507516, 2365881, 19145342, 17342175]"
115716,[120175]
116119,[120593]
116173,[120652]
116233,"[2066187, 120712]"
116272,[120756]
116681,"[121174, 899856, 20685143]"
116708,"[22017694, 13123440, 23009476, 121201, 18596493]"
116984,[121499]
117247,[121797]
117248,"[18215739, 199723, 70491]"
117390,[121943]
117742,[17192955]
117884,"[26156092, 25907735, 1827876, 122442, 3472945]"
117885,"[25871009, 1216833, 7593449, 122443, 531105, 23002908, 81348, 33015443, 7576739, 81346]"
117886,"[25794549, 24375875, 122444, 1453777]"
117961,[122521]
119309,[123903]
119312,[123906]
119523,[124120]
119557,"[124154, 1371015]"
119605,"[124205, 347272]"
120017,[124627]
120202,[124817]
120206,[124821]
120985,"[125620, 6992222, 13324024]"
120993,[125628]
121015,[125650]
121537,[126195]
123060,[127785]
123099,[127824]
123247,[127974]
123779,[128524]
123780,[128525]
123901,[10803298]
123902,"[9543368, 422449]"
123903,[128649]
123904,[308790]
123905,"[128651, 9543310]"
123906,"[128652, 9440323]"
123907,"[9549651, 15826330]"
124167,"[7110471, 2554368, 46579, 25794518, 122408, 29283275, 36472554, 900575]"
124267,"[129030, 31127214, 20416048]"
124577,[129352]
124578,[129353]
124579,[129354]
124584,[129359]
124921,"[13043861, 129701]"
125057,"[1725165, 129846]"
125058,"[1511591, 26815603, 129847]"
125639,"[7571653, 24547529, 19209170, 4331417, 29421792, 25275645, 2195685, 3009609, 27397876, 919705, 2383683, 146186, 13139693, 191960]"
126056,"[130873, 27438, 3778763]"
126426,[131267]
126427,[131268]
126787,[131643]
126792,[131648]
126967,[131823]
127656,[132527]
127671,[132542]
127747,[132618]
127787,[132658]
127913,[132786]
128012,[132887]
128139,"[1747345, 585702, 133017]"
128140,[133018]
128141,"[1322073, 133019]"
128143,"[598648, 133021]"
128144,"[1322074, 133022]"
128145,"[10905239, 133023]"
128146,"[133024, 17735724]"
128148,"[18931663, 133026]"
128150,[133028]
128151,[133029]
128152,[133030]
128153,[133031]
128156,[133034]
128157,[133035]
128212,[10393371]
128602,[133500]
128728,[133632]
128741,[133645]
128743,[133647]
128860,"[1521926, 22018636, 17157646, 12476058, 12994907, 133765]"
129018,[133924]
130123,"[10204484, 1831725, 135037]"
130160,"[135074, 10999229, 11037659]"
130364,[135280]
130572,[135489]
130825,[135754]
130826,[135755]
130827,[135756]
130828,"[135757, 13006428]"
130831,[135760]
131238,"[136180, 8520230]"
131528,[136475]
131532,[136479]
131616,[136566]
131617,[2959279]
131627,[842151]
131630,[136580]
131632,[136582]
131785,"[15782459, 1455770, 7071260, 136744]"
131830,[136792]
131831,[136793]
132803,[137781]
132805,[137783]
132888,"[137868, 18081536, 107105]"
132889,[137869]
132914,[137894]
133169,[138156]
133170,[138157]
133171,"[138158, 2199078]"
133203,[138190]
133360,"[14552723, 14552721, 14552717, 138352, 14552727]"
133402,"[21466454, 3402971, 16093604, 138395, 19545615, 26933652, 26715549, 22614150, 10687509, 6891012, 20505617]"
133404,"[16092647, 6899283, 10687429, 138397, 18712280, 16092650, 23523294, 12686619, 15752679, 6891011]"
133406,"[16136558, 16092541, 6410780, 13327352, 138396, 21797878, 20407988, 23516686, 17791421, 13083101, 1817707, 10643418, 18730826, 17305187, 22892749, 26957337, 393644]"
133457,"[138452, 16083860]"
133458,"[138453, 16083858]"
133478,"[16083855, 138473]"
134298,[139321]
134301,[139324]
134302,[139325]
134304,[139327]
134645,[139680]
134960,"[139996, 9350669]"
135109,[140148]
135946,"[141048, 591118]"
136333,[141363]
136452,[141482]
136453,[141483]
136456,[141486]
136457,[141487]
136458,"[141488, 7421566]"
136555,[141587]
136576,[141608]
136581,"[141613, 12740571, 1022626]"
137133,[142182]
137137,"[66402, 11402444]"
137260,"[142310, 5228008]"
137423,[142473]
137551,[142604]
137602,"[142655, 347212]"
137604,[142657]
137606,[144146]
138461,[143535]
138462,"[143536, 26829312]"
138465,"[143539, 26829305]"
138467,[143541]
138468,[143542]
138588,[143664]
138594,[143670]
138693,[143769]
138852,[143928]
139041,[144119]
139063,[144141]
139064,"[144142, 160406]"
139075,[144153]
139083,"[144161, 1446712]"
139084,"[82871, 17412282]"
139094,[144172]
139095,"[1033196, 144173]"
139300,[144378]
140005,[145100]
140041,"[145136, 9817751]"
140101,[145196]
140102,[163949]
140145,[145240]
140977,[146083]
141019,"[2195738, 31358706, 4283373, 6574332, 33784071, 146122, 1404659, 1966370, 146174, 16088950, 165616, 838008, 10539366, 34007147]"
141051,[146158]
141055,"[1770525, 146162]"
141073,"[20255877, 146180]"
141377,[146495]
141525,[146643]
141817,[146939]
141846,[146968]
141890,[147012]
141904,[147026]
142177,"[147319, 1472606]"
143235,[148420]
143285,"[17887163, 148472]"
143425,[148613]
143542,[2128691]
144170,"[149377, 1722877]"
144371,"[22046249, 149584]"
144998,"[1626410, 1405796, 150230]"
145740,[151010]
145743,[151013]
145745,"[2181958, 151015]"
146122,"[151398, 7324081, 151404, 7948249]"
146254,"[8792222, 151533]"
146342,[151620]
146587,"[151872, 33565886]"
146828,"[152116, 11674625]"
146860,[152154]
146901,[152200]
146902,[152201]
146903,[152202]
146904,[152203]
146905,[152204]
146908,[152207]
146909,[152208]
146911,"[19043574, 152210]"
146913,"[19066249, 152212]"
146915,"[21021147, 152214]"
146926,"[152225, 19043598]"
146928,[152227]
147018,[152317]
147757,[153075]
148499,[153860]
148506,[153867]
148508,[153869]
148515,[153876]
148640,[154011]
148833,[154207]
148834,[154208]
148836,"[4677756, 485381, 1409168, 19324545]"
148861,[154237]
148996,"[154374, 18894326, 24591367, 6791058, 13528664]"
148997,"[154375, 25699665]"
148998,[154376]
149149,[154528]
149151,"[3451230, 6726272, 154530]"
149153,"[1424311, 154532]"
149154,"[25338310, 22378, 154533]"
149156,"[2739297, 154535]"
149158,[154537]
149159,[154538]
149160,"[6345430, 154539]"
149161,"[198087, 154540]"
149162,[154541]
149164,"[154543, 2276585]"
149165,[154544]
149166,[154545]
149167,"[2461465, 154546, 841252]"
149169,[154548]
149171,[154550]
149172,[154551]
149173,[154552]
149197,"[22665751, 154576]"
149198,[154577]
149238,[154620]
149239,[154621]
149241,[154623]
149246,[154628]
149247,"[154629, 1578120, 6580791]"
149286,[154669]
149343,[154728]
149377,"[154762, 24979379]"
149378,[154763]
149380,"[25430709, 1063648, 154765, 22291264]"
149381,[154766]
149386,[154771]
149410,"[29496281, 16156334, 3419563, 10553517, 8748085, 154795, 18886800]"
149411,"[29756070, 10862803, 154796]"
149414,"[1259479, 154799]"
149423,"[766981, 154808, 9953057]"
149424,[154809]
149425,[154810]
149428,"[7968545, 154813]"
149431,[154816]
150876,[156346]
150966,[156438]
150968,[156440]
150969,[156441]
150971,[156443]
150972,[156444]
150974,[156446]
151061,"[25183445, 343386, 156534, 35152090, 6040125, 18464214, 564288, 21901809, 16710214, 13327769]"
151494,[156984]
151495,"[6536205, 7364801, 156985]"
151496,"[8067249, 156986]"
151497,[156987]
151498,[156988]
151500,[156990]
151501,[156991]
151502,[156992]
151813,[157313]
151814,[157314]
151903,[157405]
152553,[158069]
152775,[158295]
152779,[158299]
152780,"[158300, 3559795]"
152783,[158303]
152824,[158344]
152846,"[7152566, 14741693, 2162796, 9754072, 158366]"
152848,"[16083762, 158368]"
152863,[158383]
152864,[158384]
152865,[158385]
152921,[158442]
152935,[158456]
152936,"[13156910, 28678608, 18743651, 10079870, 158457, 22359, 18808667]"
152939,"[358675, 20734857]"
153046,"[11652365, 853166, 158570]"
153060,[158584]
153158,"[17225923, 2078385, 158682, 20181901]"
153159,"[158683, 19424167, 16145069]"
153455,"[158988, 19018868, 17705329]"
153456,[158989]
153495,"[13154701, 20626661, 438165]"
153871,[159416]
154289,[159856]
154358,"[11801326, 10481306, 3670193, 159929, 1919024]"
154454,[11109495]
154455,[11108211]
154484,[160059]
154485,[160060]
154486,[160061]
154491,"[160066, 1739916, 160067]"
154493,[160069]
154495,[160071]
154496,"[18159122, 160072]"
154570,[160146]
154633,"[6055648, 60116, 6691378]"
154639,[797803]
154645,[160222]
154824,[160403]
154825,[160404]
154864,"[160444, 2329199]"
154870,[160450]
154872,"[160452, 26025615]"
154873,[160453]
154874,[160454]
154877,[160457]
154878,[160458]
154879,[746174]
154881,[160461]
154884,[160464]
154885,[160465]
154889,[160469]
154890,[160470]
154893,"[18954309, 160473]"
154895,[160475]
154899,[160479]
154904,[160484]
154905,[160485]
154906,"[29857849, 160486]"
154925,[160505]
154927,[160507]
154928,"[160508, 13239892]"
154929,[160509]
154932,[160512]
154933,[160513]
154934,"[160514, 7314147]"
154935,[160515]
154937,[160517]
154939,"[6516151, 9815220, 754056, 160519, 754068]"
154940,"[17567728, 160520]"
154942,[160522]
154945,[160525]
154946,[160526]
154947,"[15738937, 160527]"
154948,"[35009051, 160528]"
154949,[160529]
154951,"[160531, 7973374, 754032]"
154952,[160532]
154954,[160534]
154958,[160538]
154959,"[160539, 13528783]"
154960,[160540]
154961,[160541]
154962,[160542]
154963,"[160543, 6580790]"
154965,[160545]
154973,[160553]
154974,[160554]
154975,[160555]
154977,[160558]
154978,[160559]
154979,[160560]
154980,[160561]
154981,[160562]
154982,"[7897223, 18867950, 10178725, 844786, 17907824, 31979, 22456438, 17831497, 15755399]"
154984,[160565]
155071,[160661]
155075,[160665]
155076,[160666]
155079,[160669]
155081,[160671]
155082,[160672]
155084,[160674]
155086,[160676]
155108,[160706]
155112,[160710]
155200,[160799]
155240,"[160839, 24698953, 7065120]"
155241,[160840]
155243,[160842]
155244,[160843]
155245,"[160844, 2513115]"
155246,[160845]
155250,"[160849, 5719632]"
155251,[160850]
155255,[160854]
155259,"[160858, 20329796]"
155263,"[21029776, 13155470]"
155265,[160864]
155266,[160865]
155267,[160866]
155270,"[160869, 836963, 1703119]"
155271,[160870]
155273,[160872]
155275,[59972]
155276,"[36414338, 31476878, 160875, 1117134]"
155277,[160876]
155279,[160878]
155283,"[160882, 106862, 34994920, 17908147, 18309992, 18168351]"
155289,"[160888, 1562053]"
155529,[161146]
155576,[161197]
155639,[161266]
155644,[5878673]
155647,"[18108413, 161275]"
155658,"[161286, 16128278, 598638]"
155659,[161287]
155663,[161291]
156039,[161674]
156067,[161703]
156413,[162059]
156428,"[3525721, 162075, 18108874, 761719]"
156441,"[162088, 25664515]"
